person_id,entity_id,date,transaction_id
126,503,2023-01-03,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,571,2023-01-05,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,145,2023-01-08,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,150,2023-01-10,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,252,2023-01-13,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,236,2023-01-13,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-01-14,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-01-17,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,280,2023-01-17,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,340,2023-01-18,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,587,2023-01-22,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-01-23,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-01-25,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-01-26,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,907,2023-01-28,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,141,2023-01-29,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,895,2023-02-01,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,340,2023-02-04,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-02-11,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,391,2023-02-11,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,432,2023-02-13,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,655,2023-02-14,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-02-16,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,63,2023-02-17,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,178,2023-02-18,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,114,2023-02-20,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-02-23,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-02-24,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,256,2023-02-27,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,304,2023-02-27,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-02-28,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-03-01,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,788,2023-03-07,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,488,2023-03-09,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,819,2023-03-12,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-03-13,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-03-15,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,901,2023-03-15,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,995,2023-03-16,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,496,2023-03-16,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-03-17,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-03-18,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,556,2023-03-20,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,681,2023-03-21,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,74,2023-03-22,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,174,2023-03-22,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,983,2023-03-25,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,432,2023-03-25,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-03-29,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,669,2023-03-29,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,485,2023-03-29,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-04-01,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-04-02,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,992,2023-04-07,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,150,2023-04-07,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-04-08,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,117,2023-04-10,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-04-12,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,593,2023-04-12,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-04-15,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,594,2023-04-15,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,249,2023-04-19,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-04-21,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,432,2023-04-22,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,557,2023-04-24,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,218,2023-04-24,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,442,2023-05-02,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,21,2023-05-03,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,695,2023-05-03,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,831,2023-05-03,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,564,2023-05-03,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-05-04,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-05-08,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,921,2023-05-12,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,995,2023-05-12,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,33,2023-05-12,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,298,2023-05-13,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,952,2023-05-14,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,203,2023-05-17,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,202,2023-05-17,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,707,2023-05-19,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,41,2023-05-20,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,791,2023-05-22,dc57665a-bf49-4042-a49f-c7f1a1ab152a
126,830,2023-05-23,dc57665a-bf49-4042-a49f-c7f1a1ab152a
