person_id,entity_id,date,transaction_id
194,734,2023-01-01,0b5050a8-1884-40ce-b2a1-1465060542ac
194,390,2023-01-02,0b5050a8-1884-40ce-b2a1-1465060542ac
194,150,2023-01-03,0b5050a8-1884-40ce-b2a1-1465060542ac
194,856,2023-01-03,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-01-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,995,2023-01-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-01-10,0b5050a8-1884-40ce-b2a1-1465060542ac
194,231,2023-01-11,0b5050a8-1884-40ce-b2a1-1465060542ac
194,917,2023-01-16,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-01-19,0b5050a8-1884-40ce-b2a1-1465060542ac
194,590,2023-01-21,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-01-21,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-01-24,0b5050a8-1884-40ce-b2a1-1465060542ac
194,638,2023-01-31,0b5050a8-1884-40ce-b2a1-1465060542ac
194,340,2023-02-02,0b5050a8-1884-40ce-b2a1-1465060542ac
194,932,2023-02-03,0b5050a8-1884-40ce-b2a1-1465060542ac
194,891,2023-02-03,0b5050a8-1884-40ce-b2a1-1465060542ac
194,222,2023-02-04,0b5050a8-1884-40ce-b2a1-1465060542ac
194,587,2023-02-06,0b5050a8-1884-40ce-b2a1-1465060542ac
194,340,2023-02-07,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-02-08,0b5050a8-1884-40ce-b2a1-1465060542ac
194,964,2023-02-09,0b5050a8-1884-40ce-b2a1-1465060542ac
194,340,2023-02-11,0b5050a8-1884-40ce-b2a1-1465060542ac
194,174,2023-02-15,0b5050a8-1884-40ce-b2a1-1465060542ac
194,254,2023-02-16,0b5050a8-1884-40ce-b2a1-1465060542ac
194,883,2023-02-17,0b5050a8-1884-40ce-b2a1-1465060542ac
194,761,2023-02-20,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-02-25,0b5050a8-1884-40ce-b2a1-1465060542ac
194,655,2023-02-25,0b5050a8-1884-40ce-b2a1-1465060542ac
194,995,2023-02-26,0b5050a8-1884-40ce-b2a1-1465060542ac
194,286,2023-02-27,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-03-01,0b5050a8-1884-40ce-b2a1-1465060542ac
194,570,2023-03-04,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-03-04,0b5050a8-1884-40ce-b2a1-1465060542ac
194,214,2023-03-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,383,2023-03-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-03-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-03-06,0b5050a8-1884-40ce-b2a1-1465060542ac
194,410,2023-03-07,0b5050a8-1884-40ce-b2a1-1465060542ac
194,907,2023-03-09,0b5050a8-1884-40ce-b2a1-1465060542ac
194,886,2023-03-10,0b5050a8-1884-40ce-b2a1-1465060542ac
194,4,2023-03-10,0b5050a8-1884-40ce-b2a1-1465060542ac
194,286,2023-03-11,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-03-12,0b5050a8-1884-40ce-b2a1-1465060542ac
194,734,2023-03-13,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-03-13,0b5050a8-1884-40ce-b2a1-1465060542ac
194,842,2023-03-14,0b5050a8-1884-40ce-b2a1-1465060542ac
194,340,2023-03-17,0b5050a8-1884-40ce-b2a1-1465060542ac
194,995,2023-03-17,0b5050a8-1884-40ce-b2a1-1465060542ac
194,759,2023-03-18,0b5050a8-1884-40ce-b2a1-1465060542ac
194,843,2023-03-20,0b5050a8-1884-40ce-b2a1-1465060542ac
194,167,2023-03-21,0b5050a8-1884-40ce-b2a1-1465060542ac
194,689,2023-03-23,0b5050a8-1884-40ce-b2a1-1465060542ac
194,517,2023-03-25,0b5050a8-1884-40ce-b2a1-1465060542ac
194,150,2023-03-27,0b5050a8-1884-40ce-b2a1-1465060542ac
194,182,2023-04-01,0b5050a8-1884-40ce-b2a1-1465060542ac
194,214,2023-04-01,0b5050a8-1884-40ce-b2a1-1465060542ac
194,260,2023-04-01,0b5050a8-1884-40ce-b2a1-1465060542ac
194,190,2023-04-04,0b5050a8-1884-40ce-b2a1-1465060542ac
194,269,2023-04-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,559,2023-04-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,838,2023-04-06,0b5050a8-1884-40ce-b2a1-1465060542ac
194,572,2023-04-06,0b5050a8-1884-40ce-b2a1-1465060542ac
194,787,2023-04-07,0b5050a8-1884-40ce-b2a1-1465060542ac
194,833,2023-04-07,0b5050a8-1884-40ce-b2a1-1465060542ac
194,340,2023-04-08,0b5050a8-1884-40ce-b2a1-1465060542ac
194,677,2023-04-08,0b5050a8-1884-40ce-b2a1-1465060542ac
194,415,2023-04-13,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-04-13,0b5050a8-1884-40ce-b2a1-1465060542ac
194,207,2023-04-14,0b5050a8-1884-40ce-b2a1-1465060542ac
194,654,2023-04-14,0b5050a8-1884-40ce-b2a1-1465060542ac
194,492,2023-04-15,0b5050a8-1884-40ce-b2a1-1465060542ac
194,562,2023-04-15,0b5050a8-1884-40ce-b2a1-1465060542ac
194,563,2023-04-16,0b5050a8-1884-40ce-b2a1-1465060542ac
194,647,2023-04-19,0b5050a8-1884-40ce-b2a1-1465060542ac
194,340,2023-04-20,0b5050a8-1884-40ce-b2a1-1465060542ac
194,889,2023-04-23,0b5050a8-1884-40ce-b2a1-1465060542ac
194,52,2023-04-25,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-04-26,0b5050a8-1884-40ce-b2a1-1465060542ac
194,197,2023-04-26,0b5050a8-1884-40ce-b2a1-1465060542ac
194,935,2023-04-28,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-04-29,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,785,2023-05-05,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-08,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-09,0b5050a8-1884-40ce-b2a1-1465060542ac
194,895,2023-05-11,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-13,0b5050a8-1884-40ce-b2a1-1465060542ac
194,460,2023-05-14,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-16,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-17,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-20,0b5050a8-1884-40ce-b2a1-1465060542ac
194,952,2023-05-22,0b5050a8-1884-40ce-b2a1-1465060542ac
194,340,2023-05-26,0b5050a8-1884-40ce-b2a1-1465060542ac
194,390,2023-05-26,0b5050a8-1884-40ce-b2a1-1465060542ac
194,23,2023-05-26,0b5050a8-1884-40ce-b2a1-1465060542ac
194,551,2023-05-29,0b5050a8-1884-40ce-b2a1-1465060542ac
194,324,2023-05-30,0b5050a8-1884-40ce-b2a1-1465060542ac
194,415,2023-05-30,0b5050a8-1884-40ce-b2a1-1465060542ac
