person_id,entity_id,date,transaction_id
91,952,2023-01-01,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-03,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,214,2023-01-03,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-05,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,383,2023-01-05,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-08,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,956,2023-01-08,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-09,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,214,2023-01-09,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-10,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,383,2023-01-11,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,214,2023-01-12,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,43,2023-01-13,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,716,2023-01-13,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,700,2023-01-14,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-16,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,980,2023-01-17,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,145,2023-01-18,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,432,2023-01-19,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,690,2023-01-21,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,390,2023-01-22,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,590,2023-01-26,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,174,2023-01-27,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,503,2023-01-28,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-28,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-01-30,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,503,2023-01-30,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-02-02,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,287,2023-02-02,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,442,2023-02-03,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,293,2023-02-03,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,995,2023-02-04,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,953,2023-02-04,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,81,2023-02-06,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,248,2023-02-06,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,995,2023-02-07,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,537,2023-02-07,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,958,2023-02-10,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,457,2023-02-10,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,511,2023-02-13,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,855,2023-02-14,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,260,2023-02-16,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,895,2023-02-16,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-02-18,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,150,2023-02-18,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,343,2023-02-18,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,938,2023-02-19,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,150,2023-02-19,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,932,2023-02-22,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-02-22,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,331,2023-02-23,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,859,2023-02-25,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,502,2023-02-25,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,902,2023-02-26,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,329,2023-02-27,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,562,2023-02-27,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,74,2023-02-27,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,590,2023-02-27,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-01,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,387,2023-03-04,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,283,2023-03-04,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,150,2023-03-04,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,661,2023-03-05,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-05,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,432,2023-03-08,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,674,2023-03-08,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,390,2023-03-08,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-09,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,937,2023-03-09,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-11,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,340,2023-03-11,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,562,2023-03-12,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-13,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-13,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,3,2023-03-14,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,171,2023-03-15,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,611,2023-03-16,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,432,2023-03-17,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,340,2023-03-18,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,587,2023-03-19,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,493,2023-03-19,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,69,2023-03-19,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,971,2023-03-19,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,958,2023-03-21,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-22,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-25,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,233,2023-03-25,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,564,2023-03-26,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-26,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-03-27,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,83,2023-03-28,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,847,2023-03-28,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,976,2023-03-31,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,564,2023-04-02,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-04-02,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,707,2023-04-03,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,700,2023-04-05,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-04-05,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,707,2023-04-08,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,995,2023-04-10,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,995,2023-04-11,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,607,2023-04-11,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-04-12,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,174,2023-04-12,f55c9b79-1fb9-4a60-af3c-f94a4727d958
91,952,2023-04-15,f55c9b79-1fb9-4a60-af3c-f94a4727d958
