person_id,entity_id,date,transaction_id
22,937,2023-01-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,995,2023-01-04,4876d194-1b3e-4ae3-a94e-af612479479c
22,218,2023-01-05,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-01-06,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-01-07,4876d194-1b3e-4ae3-a94e-af612479479c
22,45,2023-01-08,4876d194-1b3e-4ae3-a94e-af612479479c
22,472,2023-01-08,4876d194-1b3e-4ae3-a94e-af612479479c
22,615,2023-01-09,4876d194-1b3e-4ae3-a94e-af612479479c
22,149,2023-01-13,4876d194-1b3e-4ae3-a94e-af612479479c
22,100,2023-01-14,4876d194-1b3e-4ae3-a94e-af612479479c
22,982,2023-01-15,4876d194-1b3e-4ae3-a94e-af612479479c
22,506,2023-01-15,4876d194-1b3e-4ae3-a94e-af612479479c
22,995,2023-01-17,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-01-20,4876d194-1b3e-4ae3-a94e-af612479479c
22,863,2023-01-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,233,2023-01-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,995,2023-01-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,7,2023-01-22,4876d194-1b3e-4ae3-a94e-af612479479c
22,590,2023-01-23,4876d194-1b3e-4ae3-a94e-af612479479c
22,995,2023-01-24,4876d194-1b3e-4ae3-a94e-af612479479c
22,512,2023-01-26,4876d194-1b3e-4ae3-a94e-af612479479c
22,150,2023-01-27,4876d194-1b3e-4ae3-a94e-af612479479c
22,248,2023-01-29,4876d194-1b3e-4ae3-a94e-af612479479c
22,791,2023-01-29,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-01-30,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-01-31,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-01-31,4876d194-1b3e-4ae3-a94e-af612479479c
22,202,2023-02-01,4876d194-1b3e-4ae3-a94e-af612479479c
22,199,2023-02-01,4876d194-1b3e-4ae3-a94e-af612479479c
22,16,2023-02-02,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,488,2023-02-04,4876d194-1b3e-4ae3-a94e-af612479479c
22,390,2023-02-04,4876d194-1b3e-4ae3-a94e-af612479479c
22,324,2023-02-06,4876d194-1b3e-4ae3-a94e-af612479479c
22,801,2023-02-06,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-07,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-07,4876d194-1b3e-4ae3-a94e-af612479479c
22,340,2023-02-10,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-10,4876d194-1b3e-4ae3-a94e-af612479479c
22,668,2023-02-11,4876d194-1b3e-4ae3-a94e-af612479479c
22,716,2023-02-12,4876d194-1b3e-4ae3-a94e-af612479479c
22,150,2023-02-15,4876d194-1b3e-4ae3-a94e-af612479479c
22,441,2023-02-15,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-16,4876d194-1b3e-4ae3-a94e-af612479479c
22,607,2023-02-16,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-17,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-17,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-19,4876d194-1b3e-4ae3-a94e-af612479479c
22,759,2023-02-20,4876d194-1b3e-4ae3-a94e-af612479479c
22,817,2023-02-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,419,2023-02-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,260,2023-02-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-23,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-23,4876d194-1b3e-4ae3-a94e-af612479479c
22,942,2023-02-24,4876d194-1b3e-4ae3-a94e-af612479479c
22,284,2023-02-26,4876d194-1b3e-4ae3-a94e-af612479479c
22,259,2023-02-26,4876d194-1b3e-4ae3-a94e-af612479479c
22,432,2023-02-26,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-27,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-02-27,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-02,4876d194-1b3e-4ae3-a94e-af612479479c
22,512,2023-03-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,293,2023-03-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,58,2023-03-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,1,2023-03-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-03,4876d194-1b3e-4ae3-a94e-af612479479c
22,194,2023-03-04,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-05,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-08,4876d194-1b3e-4ae3-a94e-af612479479c
22,353,2023-03-08,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-09,4876d194-1b3e-4ae3-a94e-af612479479c
22,347,2023-03-09,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-10,4876d194-1b3e-4ae3-a94e-af612479479c
22,442,2023-03-10,4876d194-1b3e-4ae3-a94e-af612479479c
22,542,2023-03-10,4876d194-1b3e-4ae3-a94e-af612479479c
22,471,2023-03-10,4876d194-1b3e-4ae3-a94e-af612479479c
22,260,2023-03-10,4876d194-1b3e-4ae3-a94e-af612479479c
22,207,2023-03-11,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-12,4876d194-1b3e-4ae3-a94e-af612479479c
22,340,2023-03-13,4876d194-1b3e-4ae3-a94e-af612479479c
22,564,2023-03-13,4876d194-1b3e-4ae3-a94e-af612479479c
22,648,2023-03-13,4876d194-1b3e-4ae3-a94e-af612479479c
22,348,2023-03-14,4876d194-1b3e-4ae3-a94e-af612479479c
22,823,2023-03-15,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-15,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-19,4876d194-1b3e-4ae3-a94e-af612479479c
22,248,2023-03-19,4876d194-1b3e-4ae3-a94e-af612479479c
22,737,2023-03-20,4876d194-1b3e-4ae3-a94e-af612479479c
22,823,2023-03-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,995,2023-03-21,4876d194-1b3e-4ae3-a94e-af612479479c
22,695,2023-03-23,4876d194-1b3e-4ae3-a94e-af612479479c
22,148,2023-03-23,4876d194-1b3e-4ae3-a94e-af612479479c
22,195,2023-03-24,4876d194-1b3e-4ae3-a94e-af612479479c
22,279,2023-03-24,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-26,4876d194-1b3e-4ae3-a94e-af612479479c
22,952,2023-03-27,4876d194-1b3e-4ae3-a94e-af612479479c
