person_id,entity_id,date,transaction_id
72,937,2023-01-02,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,233,2023-01-02,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-01-07,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,265,2023-01-09,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,383,2023-01-11,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,559,2023-01-16,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,333,2023-01-18,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,848,2023-01-24,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,503,2023-01-30,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-02-01,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-02-02,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,878,2023-02-03,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,479,2023-02-09,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,484,2023-02-10,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-02-11,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,995,2023-02-11,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,982,2023-02-11,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,648,2023-02-12,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,995,2023-02-14,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,228,2023-02-14,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,796,2023-02-19,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,340,2023-02-19,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-02-19,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,340,2023-02-22,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,590,2023-02-23,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,830,2023-02-27,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,773,2023-02-27,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,943,2023-02-27,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,432,2023-03-01,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-03-04,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,878,2023-03-04,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,176,2023-03-05,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,218,2023-03-05,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,590,2023-03-10,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,267,2023-03-11,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,383,2023-03-14,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,20,2023-03-14,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,882,2023-03-17,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,150,2023-03-26,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,842,2023-03-26,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,723,2023-03-28,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,819,2023-03-30,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-03-30,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,36,2023-03-31,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,340,2023-04-02,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,331,2023-04-06,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,291,2023-04-11,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,737,2023-04-14,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,932,2023-04-20,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,556,2023-05-10,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,785,2023-05-18,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-05-18,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,327,2023-05-22,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,843,2023-05-24,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,694,2023-05-25,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,517,2023-05-29,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-05-30,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
72,952,2023-06-01,c9ef9cf5-5b2f-42b4-bcb3-81b6fa844ff3
