person_id,entity_id,date,transaction_id
134,233,2023-01-02,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-01-03,881bbb95-113d-4a7f-9748-acb70b39e72b
134,340,2023-01-03,881bbb95-113d-4a7f-9748-acb70b39e72b
134,718,2023-01-10,881bbb95-113d-4a7f-9748-acb70b39e72b
134,199,2023-01-10,881bbb95-113d-4a7f-9748-acb70b39e72b
134,669,2023-01-11,881bbb95-113d-4a7f-9748-acb70b39e72b
134,856,2023-01-12,881bbb95-113d-4a7f-9748-acb70b39e72b
134,602,2023-01-18,881bbb95-113d-4a7f-9748-acb70b39e72b
134,995,2023-01-18,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-01-19,881bbb95-113d-4a7f-9748-acb70b39e72b
134,398,2023-01-22,881bbb95-113d-4a7f-9748-acb70b39e72b
134,718,2023-01-23,881bbb95-113d-4a7f-9748-acb70b39e72b
134,248,2023-01-28,881bbb95-113d-4a7f-9748-acb70b39e72b
134,27,2023-01-28,881bbb95-113d-4a7f-9748-acb70b39e72b
134,695,2023-01-29,881bbb95-113d-4a7f-9748-acb70b39e72b
134,971,2023-01-30,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-01-30,881bbb95-113d-4a7f-9748-acb70b39e72b
134,823,2023-01-31,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-02-02,881bbb95-113d-4a7f-9748-acb70b39e72b
134,150,2023-02-02,881bbb95-113d-4a7f-9748-acb70b39e72b
134,426,2023-02-06,881bbb95-113d-4a7f-9748-acb70b39e72b
134,340,2023-02-06,881bbb95-113d-4a7f-9748-acb70b39e72b
134,582,2023-02-09,881bbb95-113d-4a7f-9748-acb70b39e72b
134,749,2023-02-10,881bbb95-113d-4a7f-9748-acb70b39e72b
134,150,2023-02-12,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-02-15,881bbb95-113d-4a7f-9748-acb70b39e72b
134,258,2023-02-16,881bbb95-113d-4a7f-9748-acb70b39e72b
134,738,2023-02-17,881bbb95-113d-4a7f-9748-acb70b39e72b
134,664,2023-02-18,881bbb95-113d-4a7f-9748-acb70b39e72b
134,340,2023-02-21,881bbb95-113d-4a7f-9748-acb70b39e72b
134,340,2023-02-21,881bbb95-113d-4a7f-9748-acb70b39e72b
134,937,2023-02-22,881bbb95-113d-4a7f-9748-acb70b39e72b
134,326,2023-02-27,881bbb95-113d-4a7f-9748-acb70b39e72b
134,398,2023-02-28,881bbb95-113d-4a7f-9748-acb70b39e72b
134,150,2023-02-28,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-03,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-03,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-05,881bbb95-113d-4a7f-9748-acb70b39e72b
134,372,2023-03-06,881bbb95-113d-4a7f-9748-acb70b39e72b
134,188,2023-03-07,881bbb95-113d-4a7f-9748-acb70b39e72b
134,909,2023-03-08,881bbb95-113d-4a7f-9748-acb70b39e72b
134,690,2023-03-08,881bbb95-113d-4a7f-9748-acb70b39e72b
134,696,2023-03-11,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-13,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-14,881bbb95-113d-4a7f-9748-acb70b39e72b
134,718,2023-03-14,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-15,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-16,881bbb95-113d-4a7f-9748-acb70b39e72b
134,783,2023-03-21,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-03-25,881bbb95-113d-4a7f-9748-acb70b39e72b
134,129,2023-03-26,881bbb95-113d-4a7f-9748-acb70b39e72b
134,652,2023-04-05,881bbb95-113d-4a7f-9748-acb70b39e72b
134,791,2023-04-06,881bbb95-113d-4a7f-9748-acb70b39e72b
134,63,2023-04-07,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-04-10,881bbb95-113d-4a7f-9748-acb70b39e72b
134,340,2023-04-10,881bbb95-113d-4a7f-9748-acb70b39e72b
134,534,2023-04-12,881bbb95-113d-4a7f-9748-acb70b39e72b
134,145,2023-04-12,881bbb95-113d-4a7f-9748-acb70b39e72b
134,707,2023-04-12,881bbb95-113d-4a7f-9748-acb70b39e72b
134,305,2023-04-13,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-04-15,881bbb95-113d-4a7f-9748-acb70b39e72b
134,573,2023-04-16,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-04-17,881bbb95-113d-4a7f-9748-acb70b39e72b
134,391,2023-04-19,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-04-22,881bbb95-113d-4a7f-9748-acb70b39e72b
134,441,2023-04-23,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-04-24,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-04-25,881bbb95-113d-4a7f-9748-acb70b39e72b
134,517,2023-05-01,881bbb95-113d-4a7f-9748-acb70b39e72b
134,207,2023-05-03,881bbb95-113d-4a7f-9748-acb70b39e72b
134,150,2023-05-05,881bbb95-113d-4a7f-9748-acb70b39e72b
134,995,2023-05-06,881bbb95-113d-4a7f-9748-acb70b39e72b
134,343,2023-05-08,881bbb95-113d-4a7f-9748-acb70b39e72b
134,952,2023-05-13,881bbb95-113d-4a7f-9748-acb70b39e72b
134,349,2023-05-18,881bbb95-113d-4a7f-9748-acb70b39e72b
134,898,2023-05-18,881bbb95-113d-4a7f-9748-acb70b39e72b
134,914,2023-05-23,881bbb95-113d-4a7f-9748-acb70b39e72b
