person_id,entity_id,date,transaction_id
133,678,2023-01-01,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,952,2023-01-01,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,665,2023-01-02,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,398,2023-01-02,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,190,2023-01-06,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,952,2023-01-06,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,390,2023-01-07,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,294,2023-01-09,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,737,2023-01-12,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,952,2023-01-12,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,391,2023-01-12,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,865,2023-01-13,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,952,2023-01-15,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,590,2023-01-16,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,934,2023-01-17,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,699,2023-01-22,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,952,2023-01-22,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,935,2023-01-23,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,983,2023-01-24,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,932,2023-01-25,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,590,2023-01-26,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,587,2023-01-26,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,203,2023-01-28,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,432,2023-01-31,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,952,2023-02-01,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,952,2023-02-02,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,922,2023-02-03,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
133,937,2023-02-05,69dc280c-7f3c-4793-93a6-fc8dca8fdd7b
